country_code,found_country,longitude,address,latitude,country_name,used,continent,timestamp,alt_addr,no_result
GB,True,-1.2649062,"Greenwich Palace,,England",52.5310214,England,0,Europe,,,
GB,True,-0.1260912,"Whitehall,London,England",51.5023278,England,0,Europe,,,
GB,True,0.0485919,"Eltham Palace,,England",51.4470989,England,0,Europe,,,
GB,True,0.9929034,"Westhorpe,Suffolk,England",52.2820199,England,0,Europe,,,
GB,True,-0.1430045,"Greenwich,Palace,England",51.5008349,England,0,Europe,,,
GB,True,-0.2338423,"Bishops Hatfield,Herts,England",51.746687,England,0,Europe,,,
GB,True,-0.0761879,"Tower of London,,England",51.508217,England,0,Europe,,,
ES,True,-4.8379791,"Near Madrid,,Spain",39.3260685,Spain,0,Europe,,,
GB,True,-1.3758361,"Kimbolton Castle,Hunts,England",53.0381735,England,0,Europe,,,
GB,True,-1.4693102,"Peterborough,Cathedral,England",53.3827979,England,0,Europe,,,
GB,True,-3.6006234,"Linlithgow,,Scotland",55.977167,Scotland,0,Europe,,,
FR,True,1.3337639,"Blois,France",47.5876861,France,0,Europe,,,
GB,True,-0.1277653,"Greenwich Palace,London,England",51.5074456,England,0,Europe,,,
GB,True,1.2317081,"Blickling Hall,Norfolk,England",52.811735,England,0,Europe,,,
GB,True,-0.0761879,"Chapel Royal,Tower of London,London,England",51.508217,England,0,Europe,,,
GB,True,-0.0045417,"Greenwich,,England",51.4820845,England,0,Europe,,,
ZA,True,30.2455894,"Wolf Hall,Savernake,Wilts",-27.9585585,South Africa,0,Africa,,,
DE,True,6.7763137,Dusseldorf,51.2254018,Germany,0,Europe,,,
GB,True,-0.1687007,"Chelsea,,England",51.4875167,England,0,Europe,,,
GB,True,-0.1163354,Lambeth,51.4952111,United Kingdom,0,Europe,,,
GB,True,-0.3368838,"Chapel Royal,London,England",51.4035262,England,0,Europe,,,
GB,True,-2.7364732,Kendal Castle,54.3248665,United Kingdom,0,Europe,,,
GB,True,-1.9564293,"Sudeley Castle,Gloucestershire",51.9473749,United Kingdom,0,Europe,,,
US,True,-75.545906,"Sudeley Castle,Chapel",40.4344845,United States,0,North America,,,
GB,True,-1.2191206,"Bradgate,Leicestershire",52.7896379,United Kingdom,0,Europe,,,
GB,True,-0.0538225,"Tower of London,Tower Green,London,England",51.5307534,England,0,Europe,,,
GB,True,-0.3368838,"Tower of London,Chapel Royal,London,England",51.4035262,England,0,Europe,,,
ES,True,-4.728605,Valladolid,41.6521807,Spain,0,Europe,,,
ES,True,-3.7151134,"El Escorial,Palace,Madrid,Spain",40.4178245,Spain,0,Europe,,,
GB,True,-1.9483083,Evesham,52.0940158,United Kingdom,0,Europe,,,
RS,True,21.0765743,",,Yugoslavia",44.0243229,Serbia,0,Europe,,,
US,True,-100.445882,U.S.A.,39.7837304,USA,0,North America,,,
US,True,-77.0365427,"Washington D.C.,U.S.A.",38.8950368,USA,0,North America,,,
FR,True,2.1266886,"Versailles,France",48.8035403,France,0,Europe,,,
ES,True,-4.8379791,"Madrid,Spain,Spain",39.3260685,Spain,0,Europe,,,
ES,True,-4.8379791,",,Spain",39.3260685,Spain,0,Europe,,,
NO,True,10.7389701,"Oslo,Norway",59.9133301,Norway,0,Europe,,,
BR,True,-53.2,",,Brazil",-10.3333333,Brazil,0,South America,,,
RO,True,26.9284165,"Roman,Romania",46.92528,Romania,0,Europe,,,
GB,True,-3.9454009,"Fotheringay,Castle",51.6247029,United Kingdom,0,Europe,,,
US,True,-93.3346524,Bosworth,39.469745,United States,0,North America,,,
GB,True,-1.1369949,"Grey Friars,Abbey,Leicester",52.6486906,United Kingdom,0,Europe,,,
GB,True,-1.5844827,"Warwick Castle,Warwick,England",52.279527,England,0,Europe,,,
GB,True,-1.8068844,"Middleham Castle,Yorkshire,England",54.284101,England,0,Europe,,,
FR,True,1.0939658,"Rouen,France",49.4404591,France,0,Europe,,,
GB,True,-0.865913,"Grafton Regis,Northants",52.3106138,United Kingdom,0,Europe,,,
GB,True,-0.0788246,Bermondsey Abbey,51.4975728,United Kingdom,0,Europe,,,
GB,True,-1.205039,"Quarr Abbey,Isle of Wight,England",50.7315258,England,0,Europe,,,
GB,True,-0.1302065,"Sanctuary,Westminster,England",51.4979855,England,0,Europe,,,
GB,True,-2.7540658,Shrewsbury,52.707755,United Kingdom,0,Europe,,,
GB,True,-0.1430045,"Westminster,Palace",51.5008349,United Kingdom,0,Europe,,,
GB,True,0.0485919,Eltham Palace,51.4470989,United Kingdom,0,Europe,,,
GB,True,-3.4875797,Tiverton,50.9025623,United Kingdom,0,Europe,,,
GB,True,0.21807,Dartford,51.4443059,United Kingdom,0,Europe,,,
GB,True,-0.1277653,"London,,England",51.5074456,England,0,Europe,,,
GB,True,-0.1255492,"Westminster,Palace,England",51.4991508,England,0,Europe,,,
GB,True,-2.1549574,Tewkesbury,51.9937857,United Kingdom,0,Europe,,,
SE,True,13.0001566,Malmo,55.6052931,Sweden,0,Europe,,,
AT,True,15.5032811,"Grunau,Austria",48.0990638,Austria,0,Europe,,,
CH,True,8.2319736,",Switzerland",46.7985624,Switzerland,0,Europe,,,
RO,True,27.5837814,Jassy,47.1615598,Romania,0,Europe,,,
PT,True,-9.3901368,"Estoril,Portugal",38.7095707,Portugal,0,Europe,,,
SE,True,18.0710935,Stockholm,59.3251172,Sweden,0,Europe,,,
DE,True,9.1800132,Stuttgart,48.7784485,Germany,0,Europe,,,
NL,True,5.9539965,"Het Loo,Apeldoorn",52.2342595,Netherlands,0,Europe,,,
RO,True,26.102684,"Cotroceni Palace,Bucharest,Romania",44.4361414,Romania,0,Europe,,,
DE,True,7.466302,"Neuwied,Germany",50.4302393,Germany,0,Europe,,,
RO,True,24.6779826,"Curtea de Arges,Romania",45.1469341,Romania,0,Europe,,,
DE,True,11.3111908,Possenhofen,47.9592147,Germany,0,Europe,,,
GB,True,-0.1027127,"Highbury,London,England",51.5457996,England,0,Europe,,,
DE,True,8.651177,Darmstadt,49.872775,Germany,0,Europe,,,
DE,True,8.694724,"Near,Heidelberg,Germany",49.4093582,Germany,0,Europe,,,
FR,True,7.7507127,Strassburg,48.584614,France,0,Europe,,,
FR,True,7.2683912,Nice,43.7009358,France,0,Europe,,,
DE,True,11.5753822,"St. Boniface,Church,Munich",48.1371079,Germany,0,Europe,,,
DE,True,11.5753822,Munich,48.1371079,Germany,0,Europe,,,
DE,True,10.7496959,"Schloss,Hohenschwangau",47.5575522,Germany,0,Europe,,,
DE,True,11.5032919,"Schloss,Nymphenburg",48.1583251,Germany,0,Europe,,,
FR,True,6.3111933,"Starnbergersee,Near Schloss,Berg",49.4307696,France,0,Europe,,,
DE,True,11.5753822,"St. Michaels,Church,Munich",48.1371079,Germany,0,Europe,,,
DE,True,11.5753822,"Near,Munich",48.1371079,Germany,0,Europe,,,
AT,True,13.0464806,"Salzburg,Austria",47.7981346,Austria,0,Europe,,,
DE,True,10.8868478,"Bamberg,Germany",49.8916044,Germany,0,Europe,,,
DE,True,13.0653774,"Sans Souci,Potsdam,Germany",52.3994327,Germany,0,Europe,,,
DE,True,14.1392316,"Coln au Der,Spree",51.8426075,Germany,0,Europe,,,
DE,True,11.5625238,Grabow,53.2789153,Germany,0,Europe,,,
CH,True,7.3435968,Dotzingen,47.1208887,Switzerland,0,Europe,,,
FR,True,6.0547691,"Pont-a-Mousson,Lorraine",48.9025946,France,0,Europe,,,
FR,True,-0.5580321,"Angers,Cathedral",47.4708864,France,0,Europe,,,
US,True,-74.1671114,Monmouth,40.2932319,United States,0,North America,,,
FR,True,2.4341479,"Bois de,Vincennes",48.831548,France,0,Europe,,,
GB,True,-0.0788246,"Bermondsey,Abbey",51.4975728,United Kingdom,0,Europe,,,
GB,True,-3.9454009,"Bolingbrooke,Castle",51.6247029,United Kingdom,0,Europe,,,
GB,True,-1.4693102,"Canterbury,Cathedral,England",53.3827979,England,0,Europe,,,
GB,True,-0.3000383,"Peterborough,Castle",52.6569988,United Kingdom,0,Europe,,,
US,True,-87.7149295,Kenilworth,42.0894728,United States,0,North America,,,
FR,True,0.4614741,Beauge,47.7456327,France,0,Europe,,,
FR,True,1.0939658,Rouen,49.4404591,France,0,Europe,,,
GB,True,0.7125173,Bury St. Edmunds,52.2460367,United Kingdom,0,Europe,,,
DE,True,10.4478313,Germany,51.1638175,Germany,0,Europe,,,
SE,True,14.8920065,"Convent,of Vadstena",58.4483628,Sweden,0,Europe,,,
CN,True,116.2647403,Sheen Palace,39.9900983,China,0,Asia,,,
FR,True,3.5234846,Valenciennes,50.3579317,France,0,Europe,,,
GB,True,-1.3545343,"Woodstock,Oxfordshire,England",51.8474887,England,0,Europe,,,
GB,True,-0.1394181,"Canterbury,Cathedral,London,England",51.4958266,England,0,Europe,,,
US,True,-74.1182492,Woodstock,42.0410578,United States,0,North America,,,
GB,True,-0.1277653,London,51.5074456,United Kingdom,0,Europe,,,
FR,True,-1.4736657,Bayonne,43.4945144,France,0,Europe,,,
GB,True,-0.2258741,Hatfield Herts,51.7634675,United Kingdom,0,Europe,,,
BE,True,4.3997081,"Antwerp,Belgium",51.2211097,Belgium,0,Europe,,,
IE,True,-6.2605593,"Dublin,Ireland",53.3493795,Ireland,0,Europe,,,
BE,True,3.7250121,Ghent,51.0538286,Belgium,0,Europe,,,
GB,True,-1.140593,Leicester Castle,52.6323702,United Kingdom,0,Europe,,,
GB,True,-0.4503027,"Kings Langley,Herts",51.7135573,United Kingdom,0,Europe,,,
GB,True,-0.0761879,Tower of London,51.508217,United Kingdom,0,Europe,,,
GB,True,-1.3290508,"Waltham,Near Winchester",51.0551516,United Kingdom,0,Europe,,,
FR,True,1.8538446,Calais,50.9524769,France,0,Europe,,,
GB,True,0.0165423,"Bolingbroke,Castle",53.1651885,United Kingdom,0,Europe,,,
GB,True,-3.6006234,"Linlithgow,Scotland",55.977167,Scotland,0,Europe,,,
GB,True,-1.2649062,",England",52.5310214,England,0,Europe,,,
FR,True,1.9086066,"Orleans,France",47.9027336,France,0,Europe,,,
GB,True,-3.9360012,"Stirling,Scotland",56.1181242,Scotland,0,Europe,,,
GB,True,0.7210362,"Eltham Palace,Kent",51.2070749,United Kingdom,0,Europe,,,
AU,True,115.8605784,Perth,-31.9558967,Australia,0,Oceania,,,
NL,True,6.2364886,Deventer,52.2694896,Netherlands,0,Europe,,,
US,True,-77.0115135,Hertford,36.3560545,United States,0,North America,,,
GB,True,-2.9192473,Near Carlisle,54.913312,United Kingdom,0,Europe,,,
US,True,-78.0544514,Castile,42.6289515,United States,0,North America,,,
GB,True,-0.2031209,"Herdeby,Near Grantham,Lincolnshire",53.1823034,United Kingdom,0,Europe,,,
GB,True,-0.1265398,"Westminster,London,England",51.5004439,England,0,Europe,,,
GB,True,-0.4774898,"Merton,Surrey",51.1423906,United Kingdom,0,Europe,,,
US,True,-93.2471084,Holy Land,45.0138671,United States,0,North America,,,
PS,True,35.0494777,"Acre,Palestine",31.5197847,"Palestine, State of",0,Asia,,,
GB,True,0.5820634,"Clare,Suffolk,England",52.0793283,England,0,Europe,,,
FR,True,-0.5800364,Bordeaux,44.841225,France,0,Europe,,,
BE,True,4.351697,Brussels,50.8465573,Belgium,0,Europe,,,
GB,True,-0.1058829,Kennington,51.4882861,United Kingdom,0,Europe,,,
US,True,-70.9300921,Amesbury,42.8579536,United States,0,North America,,,
GB,True,-3.4642147,Rhuddlan Castle,53.2891801,United Kingdom,0,Europe,,,
FR,True,-0.1839979,Aquitaine,44.2462064,France,0,Europe,,,
US,True,-117.1057795,"Marlborough,Castle",32.7432193,United States,0,North America,,,
GB,True,-1.2713416,"Brotherton,Yorkshire,England",53.7281813,England,0,Europe,,,
GB,True,-1.3131692,Winchester,51.0612766,United Kingdom,0,Europe,,,
GB,True,-1.3201176,"Winchester,Castle",51.064366,United Kingdom,0,Europe,,,
FR,True,5.4474738,Aix-en-Provence,43.5298424,France,0,Europe,,,
GB,True,-1.7706128,"Amesbury,Wiltshire",51.1706875,United Kingdom,0,Europe,,,
US,True,-70.9300921,"Convent Church,Amesbury",42.8579536,United States,0,North America,,,
GB,True,-3.0000001,"Cupar Castle,Fife",56.3333331,United Kingdom,0,Europe,,,
GB,True,-0.1265398,Westminster,51.5004439,United Kingdom,0,Europe,,,
NL,True,5.6969882,Maastricht,50.8579855,Netherlands,0,Europe,,,
PL,True,14.5509623,"Szczecin,Poland",53.4301818,Poland,0,Europe,,,
DE,True,10.135555,"Kiel,Germany",54.3227085,Germany,0,Europe,,,
LV,True,25.8687747,"Jakobstadt,Latvia",56.4958638,Latvia,0,Europe,,,
RU,True,37.6043689,"Near Moscow,Russia",55.7582857,Russian Federation,0,Europe,,,
US,True,-96.7077751,Lincoln,40.8088861,United States,0,North America,,,
FR,True,6.236384,Agincourt,48.7323472,France,0,Europe,,,
FR,True,2.1022294,"St Germain-en-,Laye,France",48.9994177,France,0,Europe,,,
FR,True,2.3627508,"St Denis,France",48.9383732,France,0,Europe,,,
GB,True,0.4646698,"Barking Abbey,Essex,England",51.7704679,England,0,Europe,,,
IE,True,-7.9794599,",,,Ireland",52.865196,Ireland,0,Europe,,,
GB,True,-1.2578499,"Beaumont Palace,Oxford,England",51.7520131,England,0,Europe,,,
GB,True,-0.8131753,"Newark Castle,Newark,Nottinghamshire,England",53.0802549,England,0,Europe,,,
GB,True,-2.2201692,"Worcester,Cathedral",52.1895377,United Kingdom,0,Europe,,,
FR,True,0.1561947,Angouleme,45.6484505,France,0,Europe,,,
FR,True,0.0378807,Fontevraud,47.1813534,France,0,Europe,,,
GB,True,-1.319524,"Winchester,Castle,England",51.0630153,England,0,Europe,,,
GB,True,-0.8131753,"Newark Castle,Newark,England",53.0802549,England,0,Europe,,,
GB,True,-2.2458192,"Gloucester,England",51.8653705,England,0,Europe,,,
GB,True,-2.2298879,"Near London,England",53.4750463,England,0,Europe,,,
GB,True,-2.2458192,Gloucester,51.8653705,United Kingdom,0,Europe,,,
IT,True,15.4528939,Foggia,41.5028106,Italy,0,Europe,,,
FR,True,2.7310072,"Montargis,France",47.9978628,France,0,Europe,,,
FR,True,0.1967849,Le Mans,48.0073849,France,0,Europe,,,
FR,True,0.2402095,Chinon,47.1667182,France,0,Europe,,,
DE,True,13.4357119,Bordeaux/Berlin,52.598712,Germany,0,Europe,,,
GB,True,-0.673856,"Normandy,England",51.2550773,England,0,Europe,,,
GB,True,-0.6040419,"Wallingford,Castle,Berkshire,England",51.4837886,England,0,Europe,,,
GB,True,-0.063268,Bermondsey,51.4970125,United Kingdom,0,Europe,,,
FR,True,1.6096276,Martel,44.9373274,France,0,Europe,,,
DE,True,10.5236066,Brunswick,52.2646577,Germany,0,Europe,,,
FR,True,0.9798059,"Chalus,Limousin",45.6516342,France,0,Europe,,,
FR,True,-0.6473487,"Domfront,Normandy",48.5931801,France,0,Europe,,,
ES,True,-3.696977,Burgos,42.343926,Spain,0,Europe,,,
FR,True,-0.5515588,Angers,47.4739884,France,0,Europe,,,
FR,True,-0.1999129,"Falaise,Normandy,France",48.8964741,France,0,Europe,,,
FR,True,1.8883335,"Near Rouen,France",46.603354,France,0,Europe,,,
FR,True,-0.3635615,"St Stephen Abbey,Caen,Normandy",49.1813403,France,0,Europe,,,
FR,True,2.7451212,"Flanders,France",50.6112375,France,0,Europe,,,
FR,True,-0.3635615,Caen,49.1813403,France,0,Europe,,,
FR,True,-0.2040307,"Holy Trinity,Abbey,Caen",48.9055604,France,0,Europe,,,
FR,True,0.3138532,"Normandy,France",49.0677708,France,0,Europe,,,
GB,True,-3.181171,Cardiff Castle,51.4823315,United Kingdom,0,Europe,,,
GB,True,-1.5956844,New Forest,50.8557268,United Kingdom,0,Europe,,,
GB,True,-1.3132458,"Winchester,Cathedral",51.0607326,United Kingdom,0,Europe,,,
FR,True,4.0454737,"Marcigny-sur-,Loire,France",45.7538536,France,0,Europe,,,
FR,True,-2.9202408,"Brittany,France",48.2640845,France,0,Europe,,,
GB,True,-1.0990407,"Selby,Yorkshire,England",53.785097,England,0,Europe,,,
GB,True,-0.9650458,Reading Abbey,51.456203,United Kingdom,0,Europe,,,
BE,True,4.7011675,"Louvain,Belgium",50.879202,Belgium,0,Europe,,,
BE,True,4.2405556,"Afflighem,Flanders",51.0377778,Belgium,0,Europe,,,
GB,True,1.3228764,Dover Castle,51.1289759,United Kingdom,0,Europe,,,
GB,True,0.8948973,Faversham Abbey,51.3171337,United Kingdom,0,Europe,,,
FR,True,-1.3210389,Boulogne,46.7947224,France,0,Europe,,,
GB,True,0.6014794,"Hedingham Castle,Essex,England",51.9924915,England,0,Europe,,,
GB,True,0.7125173,Bury St Edmunds,52.2460367,United Kingdom,0,Europe,,,
FR,True,1.4442433,Toulouse,43.6044638,France,0,Europe,,,
NL,True,5.1215634,Utrecht,52.0907006,Netherlands,0,Europe,,,
FR,True,0.4310474,Chateau-du-Loir,47.6995205,France,0,Europe,,,
FR,True,-0.5800364,"Bordeaux,France",44.841225,France,0,Europe,,,
GB,True,-1.3040108,"Pontefract,Castle",53.695425,United Kingdom,0,Europe,,,
CZ,True,14.4212535,Prague,50.0874654,Czechia,0,Europe,,,
FR,True,1.3337639,Blois,47.5876861,France,0,Europe,,,
FR,True,2.3483915,"Celestines,Paris",48.8534951,France,0,Europe,,,
GB,True,-1.1331969,"Leicester,England",52.6362,England,0,Europe,,,
IE,True,-6.2605593,Dublin,53.3493795,Ireland,0,Europe,,,
FR,True,2.3627508,St Denis,48.9383732,France,0,Europe,,,
FR,True,-0.4646064,"Niort,France",46.3239233,France,0,Europe,,,
FR,True,-1.4194777,"St Cyr,France",49.4877114,France,0,Europe,,,
FR,True,-1.4194777,St Cyr,49.4877114,France,0,Europe,,,
AT,True,16.3725042,"Vienna,Austria",48.2083537,Austria,0,Europe,,,
GB,True,-4.8515956,"Cardoss Castle,Firth of Clyde,Scotland",55.5035646,Scotland,0,Europe,,,
GB,True,-3.1883749,"Edinburgh,Scotland",55.9533456,Scotland,0,Europe,,,
GB,True,-2.4561649,"Roxburgh Castle,Scotland",55.5966085,Scotland,0,Europe,,,
GB,True,-0.0991571,St. Paul's,51.5154842,United Kingdom,0,Europe,,,
GB,True,-1.2364036,"Islip,Oxfordshire,England",51.8231826,England,0,Europe,,,
GB,True,0.5821779,Hastings,50.8550976,United Kingdom,0,Europe,,,
GB,True,-2.1955975,"Shaftesbury,England",51.0056195,England,0,Europe,,,
GB,True,-0.1394181,"Winchester,Cathedral,London,England",51.4958266,England,0,Europe,,,
GB,True,-1.2578499,"Oxford,England",51.7520131,England,0,Europe,,,
GB,True,-0.1138393,"St Clement Danes,London,England",51.5131211,England,0,Europe,,,
CA,True,-79.1916644,"Cooksville,Near Toronto,Ontario,Canada",43.7784533,Canada,0,North America,,,
GB,True,-0.1225014,Stockwell,51.472211,United Kingdom,0,Europe,,,
GB,True,-4.0897597,Beaumaris Castle,53.2648344,United Kingdom,0,Europe,,,
ES,True,-1.6440089,Pamplona,42.8181992,Spain,0,Europe,,,
GB,True,0.1812697,"Havering atte,Bower,Essex,England",51.6203612,England,0,Europe,,,
GB,True,-1.4693102,"Canterbury,Cathedral,,England",53.3827979,England,0,Europe,,,
FR,True,-0.5879629,"Talence,Gironde,France",44.8088438,France,0,Europe,,,
DE,True,8.694724,"Heidelberg,Germany",49.4093582,Germany,0,Europe,,,
IT,True,9.1896346,"Milan,Italy",45.4641943,Italy,0,Europe,,,
FR,True,-0.3654323,"Pau,Bearn,France",43.3175502,France,0,Europe,,,
FR,True,3.0029271,"Marseilles,France",47.0706778,France,0,Europe,,,
DK,True,12.5811865,"Christiansborg,Nr: Copenhagen,Denmark",55.6764463,Denmark,0,Europe,,,
DK,True,12.5930781,"Amalienborg,Denmark",55.6839601,Denmark,0,Europe,,,
DK,True,12.3950911,"Fredensborg,Denmark",55.9821565,Denmark,0,Europe,,,
DK,True,8.534191,Klausholm,56.441085,Denmark,0,Europe,,,
DE,True,9.4333264,Flensborg,54.7833021,Germany,0,Europe,,,
DK,True,12.3063909,Frederiksborg,55.9285735,Denmark,0,Europe,,,
DK,True,10.3852104,Odense,55.3997225,Denmark,0,Europe,,,
DK,True,9.4997871,"Haderslev,Denmark",55.2500715,Denmark,0,Europe,,,
DE,True,10.3428415,Herzberg,51.6565219,Germany,0,Europe,,,
GY,True,-58.013347,Coldingen,6.7855644,Guyana,0,South America,,,
DK,True,9.7897999,Sonderburg,54.9089186,Denmark,0,Europe,,,
DE,True,10.135555,Kiel,54.3227085,Germany,0,Europe,,,
DE,True,11.2234177,Keil,50.6271381,Germany,0,Europe,,,
DE,True,11.4993644,Ludwigslust,53.3300229,Germany,0,Europe,,,
DE,True,9.5620334,Glucksburg,54.8454449,Germany,0,Europe,,,
DE,True,13.0630004,Neustrelitz,53.3617163,Germany,0,Europe,,,
DE,True,8.2146017,"Oldenburg,Germany",53.1389753,Germany,0,Europe,,,
DE,True,10.964561,"Coburg,Germany",50.2582226,Germany,0,Europe,,,
FR,True,-0.2101927,"St Marguerite,Cemetery,France",45.8057836,France,0,Europe,,,
US,True,-117.7197785,Claremont,34.0966764,United States,0,North America,,,
FR,True,2.0426301,"Poissy,,,France",48.9274192,France,0,Europe,,,
FR,True,2.8953121,Perpignan,42.6985304,France,0,Europe,,,
TN,True,10.1408787,"Tunis,,,Africa",36.8107673,Tunisia,0,Africa,,,
FR,True,3.1531803,"Auvergne,France",45.7100132,France,0,Europe,,,
FR,True,2.4396714,"Vincennes,France",48.8474508,France,0,Europe,,,
ES,True,-5.9953403,"Seville,,,Spain",37.3886303,Spain,0,Europe,,,
GB,True,-2.716577,Glastonbury,51.14804,United Kingdom,0,Europe,,,
GB,True,-2.0982042,Malmesbury,51.58447,United Kingdom,0,Europe,,,
FR,True,-0.3250175,"Cognac,France",45.6931647,France,0,Europe,,,
FR,True,1.819207,"Rambouillet,France",48.6452851,France,0,Europe,,,
FR,True,2.6608169,"Abbey Barbeaux,Melun,France",48.539927,France,0,Europe,,,
GB,True,-1.4249258,"Wantage,,,England",51.5878072,England,0,Europe,,,
DE,True,10.4266284,"Goslar,,,Germany",51.9059936,Germany,0,Europe,,,
BE,True,5.7735658,"Liege,,,Belgium",50.4708135,Belgium,0,Europe,,,
IT,True,12.4829321,"Rome,,,Italy",41.8933203,Italy,0,Europe,,,
ES,True,-3.703507,"Madrid,,,Spain",40.416782,Spain,0,Europe,,,
UA,True,34.9027961,"Olesko,Now:,Ukraine,SSR",48.6371609,Ukraine,0,Europe,,,
PL,True,21.1104411,"Wilanow,Nr.,Warsaw,Poland",52.1530829,Poland,0,Europe,,,
AT,True,15.4382786,"Graz,Austria",47.0708678,Austria,0,Europe,,,
FR,True,6.1834097,"Nancy,Lorraine",48.6937223,France,0,Europe,,,
FR,True,2.0942792,"Saint-Germain,en-Laye",48.8990413,France,0,Europe,,,
FR,True,1.8883335,"Gonesse,Nr: Paris,France",46.603354,France,0,Europe,,,
FR,True,-0.3189166,"Mantes,France",43.1467407,France,0,Europe,,,
FR,True,1.8883335,"Vitry-en-Brie,France",46.603354,France,0,Europe,,,
FR,True,1.5854911,"Lyons,France",49.5032625,France,0,Europe,,,
FR,True,5.2864826,"Longchamp,France",47.260804,France,0,Europe,,,
FR,True,1.5322266,"Nogent-le-Roi,France",48.6485761,France,0,Europe,,,
FR,True,0.1967849,"Le Mans,France",48.0073849,France,0,Europe,,,
FR,True,2.3362042,"Palace Royal,France,France",48.8635847,France,0,Europe,,,
FR,True,2.399125,"Bourges,France",47.0811658,France,0,Europe,,,
FR,True,1.755292,"Notre Dame,de Clery,France",47.820139,France,0,Europe,,,
FR,True,0.983698,Amboise,47.4110351,France,0,Europe,,,
US,True,-95.4933307,Modano,29.5463995,United States,0,North America,,,
DE,True,10.4478313,",Germany",51.1638175,Germany,0,Europe,,,
SE,True,15.016667,"Nora,Sweden",59.533333,Sweden,0,Europe,,,
BE,True,3.226772,"Bruges,Flanders",51.2085526,Belgium,0,Europe,,,
GB,True,0.4318137,"Sandringham,England",52.8427652,England,0,Europe,,,
CA,True,-107.991707,Canada,61.0666922,Canada,0,North America,,,
AT,True,14.12456,Austria,47.59397,Austria,0,Europe,,,
FR,True,1.8883335,France,46.603354,France,0,Europe,,,
FR,True,2.4868314,"Nr Cassel,France",50.8000011,France,0,Europe,,,
BE,True,2.8285726,Zuidschote,50.9129617,Belgium,0,Europe,,,
IT,True,11.2556404,"Florence,Italy",43.7697955,Italy,0,Europe,,,
RU,True,30.3151887,"Winter Palace,,St. Petersburg,Russia",59.9404625,Russian Federation,0,Europe,,,
GB,True,-1.2703607,"Whippingham,Isle of Wight",50.740502,United Kingdom,0,Europe,,,
GB,True,-0.1368605,"Chapel Royal,St. James Palace",51.5055097,United Kingdom,0,Europe,,,
GB,True,-1.2700819,"Osborne House,Isle of Wight",50.7505772,United Kingdom,0,Europe,,,
GB,True,-0.1394181,"Westminster,Cathedral,London,England",51.4958266,England,0,Europe,,,
GB,True,-0.1394181,"St. Paul's,Cathedral,London,England",51.4958266,England,0,Europe,,,
FR,True,0.6642474,"Chateau de Cande,Monts,,France",47.2969202,France,0,Europe,,,
RU,True,30.3151887,"Winter Palace,St. Petersburg,Russia",59.9404625,Russian Federation,0,Europe,,,
GB,True,-0.6040419,"Windsor Castle,,,England",51.4837886,England,0,Europe,,,
GB,True,-0.6040419,"Windsor,England",51.4837886,England,0,Europe,,,
GB,True,-0.1423506,"Chapel Royal,St James Palace,,England",51.4987815,England,0,Europe,,,
GB,True,-0.1265398,"St. Margarets,Westminster,England",51.5004439,England,0,Europe,,,
GB,True,-0.134922,Caxton Hall,51.4986976,United Kingdom,0,Europe,,,
GB,True,-0.0461637,"Carlton House,London,England",51.5243471,England,0,Europe,,,
GB,True,0.2599546,"Chapel Royal,St. James",51.1270155,United Kingdom,0,Europe,,,
ES,True,-3.6909511,"Church of,San Jeronimo,Madrid,Spain",40.414505,Spain,0,Europe,,,
RO,True,26.102684,"Bucharest,Romania",44.4361414,Romania,0,Europe,,,
NO,True,10.747012,"Oslo Cathedral,Oslo,Norway",59.9125115,Norway,0,Europe,,,
DE,True,11.7543337,"Tegernsee,,Bavaria",47.7099191,Germany,0,Europe,,,
GB,True,0.2599546,"Chapel Royal,St. James,England",51.1270155,England,0,Europe,,,
NL,True,4.7760237,Breda,51.5887845,Netherlands,0,Europe,,,
GB,True,1.3134228,"Dover,,England",51.1251275,England,0,Europe,,,
IT,True,13.7974382,Monte Fiascone,45.6632366,Italy,0,Europe,,,
GB,True,1.0802533,"Canterbury,,England",51.2800275,England,0,Europe,,,
FR,True,2.3483915,"Paris,,France",48.8534951,France,0,Europe,,,
GB,True,-1.0906023,"Portsmouth,England",50.800031,England,0,Europe,,,
GB,True,-0.1265398,"Westminster,,England",51.5004439,England,0,Europe,,,
GB,True,-0.1277653,",London,England",51.5074456,England,0,Europe,,,
GB,True,-0.32432,"Chichester,Register Office,England",51.4480097,England,0,Europe,,,
GB,True,-1.1564776,"Dummer,,England",51.2123026,England,0,Europe,,,
GB,True,-0.1277653,"St. Pauls Cath.,London,England",51.5074456,England,0,Europe,,,
FR,True,1.8337029,Abbeville,50.1060835,France,0,Europe,,,
GB,True,-0.0045417,"Grey Friars Ch.,Greenwich,England",51.4820845,England,0,Europe,,,
GB,True,0.0690757,"York Place,,England",51.5594233,England,0,Europe,,,
GB,True,-0.1234273,"Durham House,London,England",51.5091059,England,0,Europe,,,
GB,True,-1.3132458,"Winchester,Cathedral,,England",51.0607326,England,0,Europe,,,
DE,True,10.8253152,"Salem,Bavaria",53.6563082,Germany,0,Europe,,,
FR,True,-2.0580178,"Dinard,,France",48.6320379,France,0,Europe,,,
NO,True,8.7876653,"Asker,Near Oslo,Norway",61.1529386,Norway,0,Europe,,,
UA,True,30.7322878,Odessa,46.4843023,Ukraine,0,Europe,,,
